ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
58971	0,2,0	4,6,0	0,4,0	1,0,1	153	149
58972	98,139,119	1226,1447,1341	93,83,109	1309,1032,1175	155	149
58973	0,0,2	1055,1036,1028	0,0,1	989,890,941	208	149
58974	0,1,5	152,154,179	1,5,2	177,140,171	222	149
58975	0,2,7	152,154,179	1,8,2	177,140,171	298	149
58976	0,1,3	0,0,1	0,3,1	0,0,1	298	149
58977	0,0,4	482,530,448	2,0,0	449,458,474	298	149
58978	3,0,1	160,161,131	0,0,0	140,171,143	250	149
58979	472,500,499	0,2,0	550,492,502	0,0,0	182	149
58980	0,0,0	1,0,1	0,0,2	0,5,0	176	149
58981	0,0,0	0,0,2	0,1,2	0,0,0	239	149
58982	1,0,1	0,0,2	0,6,0	0,0,0	212	149
58983	1,0,0	7,12,14	0,0,0	4,10,12	229	149
58984	7,12,15	682,729,666	5,10,12	764,534,683	298	149
58985	15,14,28	11,10,15	11,12,13	20,7,7	222	149
58986	15,14,28	40,66,87	11,12,13	72,52,61	280	149
58987	15,14,28	2,2,3	11,12,13	1,2,3	284	149
58988	11,10,15	40,66,87	20,7,7	72,52,61	207	149
58989	11,10,15	2,2,3	20,7,7	1,2,3	211	149
58990	40,66,87	2,2,3	72,52,61	1,2,3	153	149
58991	1,1,2	121,107,113	0,0,0	124,120,113	298	149
58992	0,1,0	0,0,0	0,0,0	1,0,0	298	149
58993	0,2,1	4,0,1	0,0,1	0,0,1	298	149
58994	44,60,57	4,5,5	56,51,43	2,4,3	261	149
58995	31,19,26	171,227,190	33,26,38	245,218,191	298	149
58996	1406,1625,1422	0,0,0	1742,1373,1646	0,0,1	167	149
58997	10,14,14	1160,1301,1242	15,6,8	1378,1104,1297	298	149
58998	12,17,19	275,267,369	8,3,10	310,168,305	298	149
58999	357,324,282	0,0,0	342,402,305	5,0,0	244	149
59000	0,0,0	3,0,0	0,2,1	0,0,0	298	149
59001	309,302,229	3,0,0	294,302,252	0,0,0	298	149
59002	338,321,260	0,0,0	322,327,268	0,2,1	291	149
59003	6,10,1	0,0,0	9,16,7	2,0,2	169	149
59004	524,571,585	0,0,0	621,505,598	0,0,1	150	149
59005	2,2,1	0,3,3	4,2,3	1,1,5	170	149
59006	4,2,6	0,0,0	9,5,7	2,0,2	207	149
59007	2,3,8	0,0,0	6,4,9	2,0,2	186	149
59008	98,122,147	0,0,0	149,118,116	1,0,0	298	149
59009	116,79,72	0,0,0	83,82,113	0,0,1	296	149
59010	116,79,72	1190,1345,1139	83,82,113	1465,1134,1361	290	149
59011	116,79,72	1,2,0	83,82,113	0,0,0	258	149
59012	1,1,2	224,268,202	0,2,2	261,213,273	298	149
59013	5,10,16	281,319,367	10,12,6	208,154,226	298	149
59014	2,0,3	0,9,5	0,0,0	4,1,4	183	149
59016	290,312,317	2,4,5	303,221,304	0,1,0	167	149
59017	0,3,0	4,2,4	0,0,2	6,6,2	257	149
59018	6,13,8	1,0,1	8,3,6	0,0,0	253	149
59019	2,0,0	200,147,205	1,0,0	161,167,205	151	149
59020	1,0,0	0,0,0	0,0,0	0,0,1	176	149
59021	33,20,18	769,861,658	22,23,24	780,773,745	298	149
59022	2,1,1	0,0,3	6,4,0	0,0,1	160	149
59023	3,0,4	285,299,287	4,1,3	343,298,304	160	149
59024	0,0,0	32,31,35	1,0,0	48,36,59	153	149
59025	5,6,9	75,77,99	5,6,18	81,58,97	166	149
59026	0,0,0	1,1,1	1,0,0	0,0,0	298	149
59027	0,0,0	0,3,6	1,0,0	0,4,0	298	149
59028	1,1,1	0,3,6	0,0,0	0,4,0	191	149
59029	1,1,1	89,130,158	10,6,1	167,71,128	298	149
59030	4,6,4	141,138,142	3,3,7	140,137,146	285	149
59031	0,3,0	0,2,0	2,0,6	0,0,1	273	149
59032	0,3,2	74,57,68	0,0,0	67,46,54	298	149
59033	57,40,62	0,0,0	44,68,61	0,2,0	152	149
59034	1,2,1	24,28,16	0,0,0	30,47,33	227	149
59035	8,3,10	533,491,486	12,2,5	521,523,445	298	149
59036	9,3,7	5,5,8	12,2,5	6,3,2	298	149
59037	64,46,42	1,0,0	67,68,52	0,0,0	153	149
